claimant_id,name,gender,age,marital_status,occupation,annual_income,credit_score,state,address,phone,bank_account_hash,policy_type,policy_tenure_years,prior_claims_count
CL002297,Sherry Larson,Female,20,divorced,Business Owner,73420.8,664,NC,"516 Wilkins Flat, Dorothystad, MD 34429",994.517.0528,GB31YACZ46821243209317,liability_only,3.7,0
CL002298,Mike Johnson,Female,69,single,Chef,96469.34,705,IL,"8692 Cassandra Forks, North Johnville, PA 11180",9268542146,GB39DMUI72953938426400,full_coverage,4.5,0
CL002299,Paula Cohen,Female,26,divorced,Retired,33957.5,615,NC,"2075 Lisa Lane Apt. 638, Port Jamesland, AK 55752",(413)209-9662,GB06NHVJ70136352776426,full_coverage,1.6,1
CL002300,Kurt Gonzalez,Female,55,single,Truck Driver,35473.62,586,IL,"32975 Sharon Summit Apt. 573, Davenportton, MN 00876",+1-744-306-8443,GB47BRNV83858512990650,comprehensive,2.9,0
CL002301,George Walsh,Female,60,married,Accountant,36750.39,727,CA,"886 Holt Circle, Sarahfurt, HI 46606",001-883-549-9566,GB81PFJH80580376650783,full_coverage,4.5,1
CL002302,Susan King,Other,58,single,Electrician,70167.14,687,NC,"8303 Rodriguez Isle, Heatherport, VA 31930",337-242-0282,GB66QVRU43832132131910,full_coverage,1.1,0
CL002303,Pamela Cox,Male,31,married,Construction Worker,34956.35,542,OH,"962 Novak Parkways Apt. 589, Petersview, FL 12707",426.508.2135x9129,GB06DAOQ46695617182327,liability_only,0.6,0
CL002304,Justin Anderson,Female,81,married,Nurse,65894.97,763,NC,"413 Hall Club Suite 706, Nguyenville, ME 75543",+1-604-585-8452x11294,GB38LIAB62174881909607,liability_only,0.3,0
CL002305,Patricia Brown,Male,70,married,Accountant,23571.91,642,NY,"4167 Cynthia Garden, Donnachester, WY 49913",7174157724,GB36ILWN35020005347491,full_coverage,0.9,1
CL002306,Matthew Barnes,Male,27,married,Business Owner,43640.71,567,OH,"85731 Juarez Tunnel Suite 708, West Gabriellastad, AZ 66830",(537)783-8526,GB21WGFL65899317309019,full_coverage,4.4,1
CL002307,Mrs. Sandra Hoover,Female,60,married,Police Officer,21354.67,617,TX,"33230 Villanueva Cliffs, West David, MS 75175",+1-615-918-1933x1043,GB88UJNM53335038363358,liability_only,6.3,1
CL002308,Lauren Torres,Female,34,married,Construction Worker,74144.76,583,CA,"5749 Stevens Summit Apt. 880, West Kevin, KY 02949",+1-769-791-9775,GB94MYPY79420490909594,comprehensive,2.9,0
CL002309,Darlene Wilkins,Male,21,married,Software Engineer,105533.91,634,PA,"6555 Christina Village, Port Travisside, MH 18501",413.900.7815,GB03OVRP02268540277234,liability_only,1.2,1
CL002310,Lisa Brown,Male,75,married,Retail Worker,46567.79,652,NY,"81989 Stephanie Hills, Lake Thomasside, NE 43334",+1-938-363-6458x95496,GB86MAQT06472422131550,liability_only,2.0,1
CL002311,Kylie Martin,Female,34,single,Software Engineer,64645.29,730,TX,"780 Jimmy Spur Suite 316, Port Cynthiaville, NV 22306",719.750.0528x1273,GB70IPSM95450090255905,full_coverage,0.7,1
CL002312,April Bentley,Female,68,married,Administrative Assistant,143211.58,742,IL,"9168 Hernandez Center, Aaronmouth, MI 31258",465.498.9643,GB10YJZS01793635470408,full_coverage,0.4,0
CL002313,David Weiss,Female,62,married,Retired,56948.18,594,MI,"302 Willie Gateway Apt. 242, East Michaelfort, CA 63004",500-662-1548,GB45VJIY66872553681963,full_coverage,1.0,1
CL002314,Cynthia Macias,Other,35,married,Mechanic,81112.84,746,CA,"8430 Tonya Groves Apt. 413, Serranoshire, NY 59592",001-504-354-6437,GB74MPJP42768551461244,liability_only,2.3,0
CL002315,Heather Smith,Male,45,married,Retail Worker,36522.47,639,OH,"61352 Greer Drive, Christinamouth, PW 92970",+1-843-339-7480x87700,GB31VQIY34517929687729,full_coverage,0.6,0
CL002316,Russell Quinn,Female,48,widowed,Retired,37947.9,678,CA,"USNV Green, FPO AA 50871",(527)672-8640x9322,GB44TYEN81322411883245,full_coverage,6.4,0
CL002317,Mallory Rogers,Male,22,single,Manager,72664.23,699,NC,"88764 Evans Hill Suite 595, North Brandon, WY 79655",458.587.1381x11844,GB14HNKK08153413016725,liability_only,5.8,1
CL002318,John Carson,Male,19,married,Retail Worker,44933.82,577,GA,"83651 Chandler Drive, Port Megan, NC 65914",6706336922,GB36OWER65018850535452,full_coverage,2.9,1
CL002319,Damon Thompson,Male,19,married,Electrician,26531.71,658,PA,"093 Diaz Corner, Colintown, MD 95653",472.854.2907x43389,GB09KUMF31939920150412,full_coverage,3.1,2
CL002320,Gina Russell,Female,23,married,Retail Worker,124305.16,724,CA,"982 Kyle Summit Suite 129, Michelleburgh, PW 20961",(469)819-8626x40592,GB78KKXB93488271846707,full_coverage,1.6,0
CL002321,Brianna Hernandez,Male,47,single,Student,64604.07,655,GA,"4012 Ryan Branch Suite 065, Amandahaven, NY 96180",001-640-369-4221x813,GB33AKTP08812362452761,liability_only,0.7,0
CL002322,Matthew Valencia,Female,48,married,Business Owner,72749.82,715,CA,"80088 Brittany Street Apt. 447, New Theresa, OK 81644",(833)353-6438,GB18BWHF25648368437164,liability_only,5.7,1
CL002323,Matthew Martinez,Male,70,single,Freelancer,91773.82,665,PA,"05517 Salinas Trafficway Suite 752, Danielchester, MN 82870",(518)522-2810x73367,GB08GTCE22462718110071,comprehensive,0.8,0
CL002324,Leah Stevens,Male,46,married,Truck Driver,36555.73,753,TX,"677 Dalton Meadow, Ashleyton, RI 97505",438-863-3839,GB60QLHS07895677665754,liability_only,2.7,0
CL002325,Lisa Brady,Male,69,married,Accountant,170033.31,765,OH,"687 David Pine, Marshallfort, SC 53342",750.256.7539x5274,GB39GMGW53243845711637,liability_only,9.6,0
CL002326,Amy Wong,Female,51,married,Retired,68353.31,774,NY,"548 Tammy Roads, Ashleyberg, IL 56263",690.382.1127x293,GB71JMYE76028043066381,full_coverage,3.3,1
CL002327,Joshua Alvarez Jr.,Male,46,single,Accountant,31155.05,649,FL,"5189 Ronald Manor, Mckayfurt, NM 11979",001-332-256-2928x9237,GB08MAHT49258391807320,liability_only,9.0,1
CL002328,Lindsey Huang,Male,43,single,Retired,67426.99,615,IL,"48846 Johnson Corners Apt. 405, Shawfurt, AK 80947",874-223-0654x639,GB39VTPS52552142785125,comprehensive,0.0,0
CL002329,Amanda Mendoza,Male,18,divorced,Mechanic,57104.06,704,NC,"84173 Thomas Parkway Apt. 532, Jameston, AR 38603",(907)257-1968x6176,GB78IHTU13246765817994,liability_only,1.6,0
CL002330,Lisa Green,Female,66,married,Police Officer,68689.81,597,TX,"925 Melissa Course Suite 112, Shaneside, NV 35341",001-358-367-2378,GB49JCVY11518406350878,liability_only,2.4,0
CL002331,Jennifer Hart,Male,71,married,Chef,55813.19,777,NC,"784 Danielle Inlet, Lake Stevenmouth, KY 86156",467.660.7836,GB19AGMV83469162730831,comprehensive,3.9,0
CL002332,Maria Strickland,Male,42,single,Accountant,35326.87,480,TX,"1452 Riddle Curve Suite 194, North Hannahbury, NE 26646",583-845-2706x243,GB84WLHG39029651462139,full_coverage,4.8,1
CL002333,Robert Rodriguez,Female,76,widowed,Mechanic,39800.69,591,NC,"556 Ashley Bridge Apt. 348, South Jonathan, AS 23663",400-957-3573x795,GB33AOTK15270982380773,liability_only,2.3,0
CL002334,Derrick Perry,Male,57,single,Police Officer,38237.88,692,TX,"743 Mark Street, Wongburgh, AL 97050",346.955.4947,GB42BUTO59230450189616,liability_only,1.8,0
CL002335,Ronald Johns,Male,20,married,Mechanic,61733.69,668,CA,"18867 Erika Villages Suite 515, Lake Michaelhaven, PA 32893",(809)639-7114x776,GB12KIZV27722144438747,full_coverage,11.4,0
CL002336,Mark Mays,Male,76,single,Student,141838.05,599,CA,"281 Mark Turnpike Suite 774, Burnsburgh, WA 37187",913.263.6317,GB23JHCZ67584252679679,liability_only,0.8,0
CL002337,Cassandra Torres,Male,61,divorced,Construction Worker,37814.84,654,GA,"932 Larry Key, New Donald, NJ 13795",001-360-741-7684,GB71COBA06962685508441,full_coverage,1.5,0
CL002338,Ashley Blair,Female,71,married,Business Owner,32651.65,815,TX,"21665 Mills Passage, Frazierfurt, MA 71539",959-266-8492,GB21ZXLM22547075983525,liability_only,2.8,0
CL002339,Kevin Powell,Male,31,divorced,Software Engineer,30942.83,642,GA,"9582 Sarah Track, Jamiehaven, WA 57791",(793)341-7427x9792,GB71TRVN27862915814745,full_coverage,1.1,1
CL002340,Danielle Scott,Male,26,single,Police Officer,77667.04,689,IL,"1310 Krystal Bridge Apt. 007, South Jefferybury, CA 15723",556.477.7113,GB29BIER70396633266205,comprehensive,0.6,0
CL002341,James Martinez,Female,29,married,Nurse,26834.92,679,IL,"1539 Thomas Circle Suite 159, South Annchester, DE 90498",(885)450-2940,GB46YUQT82404251497463,comprehensive,1.9,1
CL002342,Laura Edwards,Male,80,divorced,Chef,85512.02,544,GA,"2462 Allen Fork Suite 270, Faulknerside, NC 18076",487.982.9310,GB48WNQS31350305872105,liability_only,1.2,0
CL002343,Jim Bradley,Female,34,divorced,Student,41734.82,591,OH,"2560 Freeman Shoals, South Debraville, NH 52125",736.661.8151,GB39PERI12958553001983,full_coverage,11.3,0
CL002344,Shawn Kim,Female,68,married,Administrative Assistant,124243.57,646,GA,"58945 Hines Lodge, New Caseymouth, VT 81242",001-749-638-2328x71595,GB90PDPK84701978811090,comprehensive,2.7,1
CL002345,Alexandria Ortega,Female,44,single,Software Engineer,50005.96,743,FL,"61978 Lopez Square Apt. 174, Olsonbury, VT 29587",(976)311-7961x6766,GB65LZPD87182017883758,comprehensive,0.3,1
CL002346,Eric Garza MD,Female,18,single,Electrician,65209.47,739,PA,"941 Wendy Flat, Lambland, MH 43957",914-477-0538x33884,GB18PJUS16016923645875,full_coverage,1.3,0
CL002347,Kristy Moore,Male,25,married,Chef,65359.29,784,MI,"6748 Wilson Pass, Christopherfurt, IN 55689",(313)979-6931,GB50PZGK55636934794403,full_coverage,2.3,0
CL002348,Jason Chavez,Male,75,married,Consultant,48482.51,662,FL,"376 Bryan Fork, Ianborough, CO 79329",5726970103,GB28RAHP36101801962260,full_coverage,4.9,0
CL002349,Nicole Miller,Male,34,single,Student,65185.73,840,MI,"86766 Irwin Ports Suite 134, Lauraside, PR 18527",832.437.7683x268,GB67DWSX46110650825726,full_coverage,0.6,1
CL002350,Julia Mata,Female,67,single,Administrative Assistant,97116.55,674,MI,"8996 John Street Apt. 563, Andreamouth, WV 82307",001-252-533-6997x1745,GB49HKPW17726691646220,full_coverage,1.8,0
CL002351,Jason Holloway,Male,38,divorced,Consultant,49064.76,720,NY,"375 Sandy Streets, Lake Jesseborough, WV 10599",702-464-3179,GB49WYLE22991184002520,full_coverage,0.1,2
CL002352,Rodney Mcgee MD,Male,73,married,Police Officer,70316.86,785,PA,"Unit 8186 Box 8425, DPO AA 28720",299.873.8805x285,GB61LMRM51890247232388,liability_only,3.9,0
CL002353,Yolanda Henderson,Male,65,married,Truck Driver,17096.44,669,PA,"92711 Graves Fords, South James, GA 64684",783-557-8090,GB70WEFH40140822815775,liability_only,3.3,0
CL002354,Cheyenne Grant,Male,32,married,Construction Worker,100330.15,792,GA,"10251 Holmes Turnpike, South Carrie, OH 48491",+1-346-978-4272,GB93UTQE50753208159373,full_coverage,4.4,1
CL002355,Bryan Boone,Male,61,divorced,Sales Representative,38087.99,524,NY,"4653 Conway Village Suite 205, New Benjamin, AZ 35580",+1-758-904-7092x88930,GB13LKSL12128698202542,full_coverage,2.6,0
CL002356,Danny Peterson,Female,41,divorced,Retired,95532.42,702,IL,"56164 Jamie Shoals, Wesleyton, ID 17515",621.442.7781x08468,GB71KDMR31084656423245,liability_only,5.5,0
CL002357,Tammy Dickerson,Female,76,married,Business Owner,109702.22,762,IL,"54542 Scott Locks, New Melissaberg, NC 40878",001-989-335-9985x1017,GB75DINO26579372187735,liability_only,2.9,0
CL002358,Melinda Hunter,Female,59,widowed,Business Owner,92259.83,693,OH,"4669 Johnson Neck, Tinashire, MS 49878",(522)234-6297x91514,GB39TXCP78860093916178,liability_only,4.3,1
CL002359,Valerie Garcia,Male,61,divorced,Freelancer,37096.95,591,NC,"544 Ronald Ferry Apt. 812, West Donaldville, LA 94116",5808174838,GB80CEWQ13274807304637,full_coverage,2.6,0
CL002360,Gregory Baker,Male,30,single,Nurse,71219.75,590,OH,"0540 Nathan Ford Suite 394, Port James, WI 88436",001-741-394-9563x78074,GB08LUTR65731799851476,full_coverage,0.1,0
CL002361,Christopher Grant,Female,61,married,Electrician,42075.26,549,TX,"61660 Melissa Rapid Apt. 063, Smithton, KY 69210",(310)423-6899,GB34UPVP57906032099152,liability_only,4.3,2
CL002362,Kenneth Peterson,Male,58,widowed,Nurse,71307.79,680,TX,"923 Bell Fields, New Gloria, WY 22004",(586)644-1418,GB87MNSK08418436064380,liability_only,0.2,0
CL002363,Robin Gonzales,Female,37,married,Police Officer,130500.87,659,NY,"83400 Katherine Plains Apt. 004, New Ambermouth, GU 56275",(558)394-4455,GB44TBLL99818853444859,liability_only,3.4,0
CL002364,Alexander Martinez,Female,18,single,Warehouse Worker,68382.35,613,PA,"PSC 4959, Box 1696, APO AE 85089",741.911.4407x40522,GB92ELSC30003752994558,liability_only,4.5,0
CL002365,Frank Thomas,Female,38,married,Manager,38690.2,718,NC,"71275 Samantha Street, South Cheryl, NY 91251",316-235-9679x5615,GB53TACB22848793074837,full_coverage,2.5,0
CL002366,Jordan Reyes,Female,57,married,Sales Representative,84721.89,666,FL,"24717 Patricia Locks, Amandaton, NC 95060",+1-422-735-1670,GB47UOOZ34758916197237,comprehensive,0.4,0
CL002367,Katie Clarke,Female,52,married,Accountant,59180.78,747,TX,"876 Scott Rapid, Bookertown, MS 48814",(279)561-2422,GB71WTEC01614811769452,full_coverage,0.3,0
CL002368,Matthew Smith DVM,Other,69,divorced,Retail Worker,221736.65,671,TX,"0116 Bell Court, Welchmouth, GU 68604",(429)541-4061,GB71UCIW24130389773126,liability_only,3.3,1
CL002369,Anthony Dougherty,Female,73,married,Accountant,48275.86,648,NY,"3122 Cooper Isle, North Rebeccamouth, GA 54827",717.327.2065,GB38XTJS73863620261386,liability_only,2.9,0
CL002370,Matthew Horton,Male,21,married,Warehouse Worker,45727.13,670,OH,"2775 Owen Stream Suite 169, New Kelly, CT 10995",+1-481-443-5368,GB42BUTO59230450189616,liability_only,1.4,2
CL002371,Erica Keller,Male,37,married,Chef,59789.91,706,MI,"PSC 1870, Box 4503, APO AA 92655",503-547-6334x7594,GB89HCNT65038205270008,comprehensive,7.1,1
CL002372,Jared Parker,Male,35,single,Retired,47457.88,562,OH,"8842 Martinez Tunnel Suite 105, Nelsonland, KS 93866",379.795.6353,GB09QWVO43027169385977,full_coverage,1.0,1
CL002373,Lisa Mann,Male,72,married,Freelancer,35203.93,569,MI,"44713 French Road, South Danny, IN 85387",555-488-4506x159,GB53MITQ78208297374896,full_coverage,1.9,0
CL002374,Noah Francis,Male,48,married,Chef,89732.94,625,NY,"94383 Ali Locks Suite 881, Goodmanton, MS 98800",205-393-0783,GB62MFTQ85774483075584,liability_only,1.6,1
CL002375,Peggy Hart,Female,21,married,Sales Representative,150533.91,629,OH,"38704 Nathan Crossing, Amandaton, VT 79228",487.822.3589x140,GB38LCCW92045315703390,full_coverage,10.7,1
CL002376,James Scott,Female,80,divorced,Sales Representative,70064.82,655,TX,"975 Foster Branch Apt. 037, South Robert, MS 28980",001-275-899-8432,GB98RSJO90840587737459,full_coverage,0.6,0
CL002377,Andrew Callahan,Female,70,single,Chef,53683.08,732,CA,"281 Mark Turnpike Suite 774, Burnsburgh, WA 37187",331-142-7007,GB23JHCZ67584252679679,full_coverage,23.7,0
CL002378,Sabrina Wade,Male,43,single,Manager,119283.4,627,IL,"6798 Shea Park Suite 088, Port Joseph, HI 14904",(457)500-8311x83272,GB13CWPK51348276769941,liability_only,1.7,0
CL002379,Karen Smith DVM,Other,38,married,Accountant,89528.56,638,NY,"764 Tracy Dale, South Patricia, NH 08862",340.995.0264,GB97FHRT69686159206423,comprehensive,1.2,0
CL002380,Rebecca Hawkins,Male,81,divorced,Nurse,53195.28,687,OH,"6809 Lucas Inlet, Smithbury, WV 81378",+1-632-923-4972x79083,GB90BQAJ29860203493423,full_coverage,1.7,0
CL002381,Christine Morris,Female,38,divorced,Software Engineer,97411.64,669,MI,"10231 Laura Freeway, New Stephaniefurt, PA 09331",+1-436-249-1336x402,GB96QFKP91002623126753,full_coverage,0.7,0
CL002382,Eric Cohen,Female,53,divorced,Freelancer,91866.71,606,FL,"USCGC Davis, FPO AE 84610",001-821-769-9586x6934,GB02DSNX42152265576769,full_coverage,1.0,0
CL002383,Debra Diaz,Female,75,married,Accountant,56222.82,583,NC,"749 Thomas Lock, South Ryanmouth, WY 47088",620-811-7389x921,GB55DCSD98391342315306,liability_only,4.2,0
CL002384,Joseph Burton,Male,76,married,Accountant,39693.52,655,PA,"12014 Miranda Keys, Justinfurt, FL 49631",+1-874-401-5171x435,GB04QFLC54083563014516,full_coverage,5.0,0
CL002385,Logan Contreras,Male,40,single,Construction Worker,44549.12,592,MI,"4684 Whitehead Rapid Apt. 625, West Michaelborough, WA 04138",+1-918-248-8242x110,GB10ERQH61956336454950,full_coverage,0.7,0
CL002386,Brandy Harris,Female,62,divorced,Accountant,69541.58,643,NC,"63287 Angela Vista, South Dennismouth, TN 70117",705.212.9276x63723,GB44GJFH42583230241026,full_coverage,0.8,1
CL002387,Patrick Miller,Female,62,married,Accountant,41879.62,603,NY,"162 Jones Greens Apt. 227, Parkerport, MP 37538",3224110811,GB92WDLE00091965685468,comprehensive,0.8,1
CL002388,Donald Kennedy,Female,59,single,Teacher,41580.67,657,NC,"USCGC Martinez, FPO AA 58226",+1-967-827-1067x8853,GB98RGYM16884622076937,full_coverage,2.3,1
CL002389,Francisco Phillips,Female,31,single,Truck Driver,77100.72,688,FL,"0576 Mcneil Turnpike, South Tammie, DC 66337",+1-348-676-3290x9279,GB10WBUM63370502497243,comprehensive,0.8,0
CL002390,Alexander Lane,Female,59,single,Accountant,76810.56,704,TX,"36587 Ross Place Suite 913, Anthonyburgh, FL 40402",209-202-1136,GB40KWOQ83850274094087,full_coverage,2.4,0
CL002391,Eric Christensen,Male,69,single,Chef,65568.07,588,FL,"088 Michael Meadows Suite 096, Valeriefort, ND 91095",(968)603-7941,GB40KLGS34589143374157,liability_only,4.3,0
CL002392,Brian Thomas,Male,79,married,Chef,102944.77,547,NC,"8763 Nicole Summit Suite 247, Laurenbury, VT 70876",+1-427-596-3101,GB40JGYL42495592694694,full_coverage,0.1,0
CL002393,David Glover,Male,50,widowed,Student,38947.04,564,IL,"11691 Matthew Plaza, South Robertside, CO 66571",670-571-0855x5407,GB92YJRN79183963416276,comprehensive,0.3,0
CL002394,James Anthony,Male,79,married,Manager,31242.27,676,NC,"66189 Tamara Course, South Danielleville, AK 86587",+1-943-939-2608x6226,GB95ASAD08163600524938,comprehensive,1.6,1
CL002395,Thomas Harvey,Male,52,single,Nurse,31145.98,619,NY,"58625 Brian Crest, East Cody, PW 89524",001-655-773-2790x7071,GB93XUQY22337039095080,liability_only,0.2,0
CL002396,Melanie Cabrera,Male,73,single,Police Officer,86464.67,588,OH,"59559 Beverly Trafficway, Ashleeton, VT 28625",221.840.8295x946,GB27YJDS33755215502771,full_coverage,4.3,0
CL002397,Tim Davidson,Female,57,single,Teacher,36581.08,682,NY,"513 Krause Forges Apt. 633, Carrilloside, NY 26708",+1-893-596-3044x6155,GB17PXBF77025381528976,full_coverage,1.3,0
CL002398,Jose Alvarez,Female,43,divorced,Truck Driver,117961.89,847,PA,"27505 Kristin Flats Suite 093, Farrellburgh, ID 05920",976-950-1280,GB31FCEC22764251242673,full_coverage,3.8,1
CL002399,Melanie Harrington,Male,74,divorced,Manager,83019.44,621,GA,"24617 Griffith Stream, Alvarezchester, AL 27434",001-756-396-6154x622,GB56JYDF92756571199587,full_coverage,5.0,0
CL002400,Amber Davila,Female,30,single,Truck Driver,92058.91,546,OH,"067 Hill Shores Apt. 359, East Jenniferfurt, NV 72836",971.642.7973x0715,GB70ENTV69344536105138,comprehensive,7.1,1
CL002401,Brian Rogers,Female,71,married,Retail Worker,46976.71,755,PA,"3415 Rivera Crossroad, Port Keith, AS 24404",001-764-328-9216,GB40NAKA74150723895428,full_coverage,0.3,0
CL002402,Paul Taylor,Male,23,divorced,Police Officer,51456.51,637,TX,"042 Tyler Squares, North Johnview, FL 16790",7657390391,GB61TMBU38445705589351,full_coverage,11.9,0
CL002403,Greg Williams,Male,20,married,Retired,249375.4,763,TX,"USNV Browning, FPO AE 50236",(448)773-4324x9238,GB54AXAW00463671457896,full_coverage,6.1,0
CL002404,Ryan Simmons,Male,56,single,Retail Worker,27525.44,689,FL,"41626 Rebecca Estates Suite 539, Port Cameron, AS 46548",393-436-6391,GB32VSVE42806589175260,full_coverage,3.7,1
CL002405,Matthew Brown,Female,44,married,Student,46739.17,642,IL,"162 Beard View Apt. 719, Catherineberg, OH 16396",432-804-7381,GB44HDIS95177565702316,liability_only,9.1,0
CL002406,Daniel Lopez,Male,51,married,Warehouse Worker,42775.57,632,IL,"23585 Katie Causeway, North Brittneyfort, AS 44911",9755808599,GB16LRQV24416729813940,liability_only,9.9,1
CL002407,Crystal Reilly,Male,38,single,Freelancer,54013.43,748,GA,"88888 Peter Mountains Apt. 654, West Kristinastad, IA 96569",+1-789-849-0580x77879,GB76DKSO41218209702316,liability_only,0.9,0
CL002408,Cameron Cole,Male,20,married,Software Engineer,38370.19,593,FL,"67580 Flores Extension, Lake Evelynview, WA 93502",397-397-5760,GB25UAQL28194659402161,comprehensive,6.6,0
CL002409,David Mccullough,Male,59,married,Manager,73981.4,698,FL,"94383 Ali Locks Suite 881, Goodmanton, MS 98800",+1-917-361-6741x48315,GB79WLXE60644900389107,liability_only,0.9,2
